Time Remaining,Down,Score Difference,Distance to First,Distance to Touchdown,Outcome,Previous Play Outcome,Play Type_field goal attempt,Play Type_kick attempt,Play Type_kneel,Play Type_pass,Play Type_punt,Play Type_rush left,Play Type_rush middle,Play Type_rush right,Best_field goal attempt,Best_kick attempt,Best_kneel,Best_pass,Best_punt,Best_rush left,Best_rush middle,Best_rush right
1800,1,14,10,35,2,29,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1800,2,14,8,33,0,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1800,3,14,8,33,7,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1800,4,14,1,26,0,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
968,1,14,10,88,5,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
968,2,14,5,83,0,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
968,3,14,5,83,8,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
968,1,14,10,75,21,8,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
968,1,14,10,64,-12,21,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
968,2,14,22,76,5,-12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
922,3,14,17,71,6,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
915,4,14,11,65,0,6,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
900,1,14,10,75,5,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
900,2,14,5,70,0,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,3,14,5,70,37,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,1,14,10,43,4,37,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,2,14,6,39,-3,4,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,3,14,9,42,0,-3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,4,14,9,42,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
900,1,14,10,70,49,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,1,14,10,31,7,49,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
900,2,14,3,24,24,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
900,1,14,10,10,5,24,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
900,2,14,5,5,3,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1451,3,14,2,2,72,3,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1451,1,14,10,3,0,72,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1214,1,21,10,80,5,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1214,2,21,5,75,6,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1214,1,21,10,69,7,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1214,2,21,3,62,2,7,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1214,3,21,1,60,12,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1214,1,21,10,58,0,12,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1214,2,21,10,58,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1214,3,21,7,55,0,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1214,4,21,17,65,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1214,1,21,9,9,4,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
900,2,21,5,5,-6,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
900,3,21,11,11,0,-6,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,4,21,11,11,10,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
900,1,24,10,80,2,10,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
900,2,24,8,78,7,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,3,24,1,71,23,7,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,1,24,10,58,3,23,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
900,2,24,7,55,5,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
587,3,24,2,50,120,5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
587,1,24,10,3,0,120,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
500,1,31,10,71,26,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
500,1,31,10,55,4,26,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
500,2,31,6,51,17,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
500,1,31,10,44,54,17,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
357,1,31,10,3,0,54,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
357,1,38,10,68,-2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3600,1,0,10,80,8,-2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3600,2,0,2,72,16,8,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3600,1,0,10,66,0,16,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3600,2,0,9,65,8,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3600,3,0,1,57,3,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3600,1,0,10,54,0,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3600,2,0,10,54,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3600,3,0,8,52,0,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3600,4,0,8,52,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2807,1,-3,10,75,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2807,2,-3,7,72,-3,3,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2807,3,-3,10,75,-7,-3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2700,4,-3,17,82,0,-7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2493,1,-10,10,75,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2493,2,-10,10,75,23,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2493,1,-10,10,62,0,23,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2493,2,-10,10,62,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2493,3,-10,11,63,10,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2493,4,-10,1,53,2,10,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2493,1,-10,10,51,24,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2493,1,-10,10,37,9,24,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2493,2,-10,1,28,7,9,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2493,1,-10,10,21,22,7,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2493,1,-10,9,9,0,22,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2493,2,-10,9,9,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2493,3,-10,7,7,7,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2110,1,-10,10,3,0,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1932,1,-10,10,75,21,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1932,1,-10,10,64,48,21,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1932,1,-10,10,11,0,48,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1932,2,-10,9,10,8,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1822,3,-10,1,2,72,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1822,1,-10,10,3,0,72,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
900,1,-3,10,75,51,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,1,-3,10,34,0,51,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,2,-3,9,33,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
900,3,-3,7,31,6,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,4,-3,1,25,10,6,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,4,-3,6,30,10,10,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
900,1,0,10,79,-3,10,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
900,2,0,13,82,2,-3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
900,3,0,11,80,0,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,3,0,6,75,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,4,0,6,75,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1112,1,-7,10,75,8,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1112,2,-7,2,67,0,8,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1112,2,-7,7,72,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1112,3,-7,6,71,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1112,4,-7,6,71,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
900,1,0,10,87,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,2,0,10,87,39,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,1,0,10,58,0,39,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,2,0,10,58,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
900,3,0,10,58,4,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,4,0,6,54,0,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1800,1,0,10,82,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1800,2,0,10,82,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1800,3,0,10,82,10,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1377,3,0,19,91,-2,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1377,4,0,21,93,0,-2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1009,1,0,10,80,35,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1009,1,0,10,55,0,35,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1009,2,0,9,54,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1009,3,0,9,54,25,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1009,1,0,10,39,0,25,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1009,2,0,10,39,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1009,3,0,10,39,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
918,4,0,10,39,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,1,0,10,25,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
900,2,0,9,24,34,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,1,0,10,3,0,34,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3600,1,0,10,75,8,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3600,2,0,2,67,6,8,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3600,1,0,10,61,0,6,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3600,2,0,10,61,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3600,3,0,7,58,23,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3600,1,0,10,45,43,23,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3600,1,0,10,12,-5,43,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3600,2,0,15,17,4,-5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3338,3,0,11,13,83,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3338,1,0,10,3,0,83,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3338,1,7,10,88,5,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3338,2,7,5,83,24,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3338,1,7,10,69,0,24,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3338,2,7,10,69,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3338,3,7,10,69,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3338,4,7,7,66,0,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
3338,1,7,10,63,8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3338,2,7,2,55,0,8,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3338,3,7,2,55,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3338,4,7,2,55,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
3338,1,7,10,48,9,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3338,2,7,1,39,-4,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
3338,3,7,5,43,23,-4,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3338,1,7,10,30,3,23,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3338,2,7,7,27,0,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3338,3,7,7,27,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3338,4,7,7,27,10,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2526,1,3,10,57,33,10,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2526,1,3,10,34,5,33,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2526,2,3,5,29,39,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2441,1,3,10,3,0,39,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2441,1,10,10,59,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2441,2,10,10,59,69,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2305,2,10,20,69,35,69,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2305,2,10,35,84,0,35,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2238,3,10,36,85,26,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2238,4,10,20,69,0,26,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2115,1,10,10,80,90,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2056,1,10,10,3,0,90,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2056,1,17,10,66,5,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2056,2,17,5,61,4,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2056,3,17,1,57,5,4,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2056,1,17,10,52,48,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2056,1,17,10,14,24,48,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1876,1,17,10,3,0,24,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1858,1,24,10,37,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1858,2,24,10,37,7,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1858,1,24,10,16,0,7,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1858,2,24,10,16,10,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1571,1,24,10,85,3,10,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1571,2,24,7,82,-5,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1571,3,24,12,87,0,-5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1571,4,24,12,87,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1571,1,24,10,77,6,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1571,2,24,4,71,43,6,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1571,1,24,10,23,3,43,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1571,2,24,7,20,2,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1571,3,24,5,18,5,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1571,1,24,10,13,2,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1571,2,24,8,11,0,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1571,3,24,8,11,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1571,4,24,8,11,10,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
952,1,18,10,75,3,10,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
952,2,18,7,72,5,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
900,3,18,2,67,23,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,1,18,10,54,2,23,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
900,2,18,8,52,18,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
900,1,18,10,44,6,18,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
900,2,18,4,38,42,6,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
694,1,18,6,6,-12,42,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
694,2,18,18,18,0,-12,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
669,3,18,18,18,88,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
669,1,18,10,3,0,88,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
669,1,25,10,70,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
669,2,25,10,70,33,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
669,1,25,10,47,4,33,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
669,2,25,11,48,3,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
669,3,25,23,60,6,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
669,4,25,17,54,0,6,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
78,1,25,10,77,-2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
78,2,25,12,79,0,-2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3418,1,0,10,86,5,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3418,2,0,5,81,0,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3418,3,0,5,81,22,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3418,1,0,10,69,2,22,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3418,2,0,8,67,23,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3418,1,0,25,69,22,23,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3418,2,0,13,57,0,22,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3418,3,0,13,57,27,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3418,1,0,10,40,50,27,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3173,1,0,10,3,0,50,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2928,1,0,10,75,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2928,2,0,10,75,7,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2928,3,0,3,68,2,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2928,4,0,1,66,0,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2700,1,0,10,85,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2700,2,0,7,82,2,3,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2700,3,0,5,80,8,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2700,1,0,10,72,3,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2700,2,0,7,69,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2700,3,0,6,68,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2700,4,0,6,68,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2700,1,0,10,22,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2700,1,0,10,99,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2700,2,0,9,98,5,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2281,3,0,4,93,0,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2281,4,0,4,93,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1800,1,-7,10,75,-4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1800,2,-7,14,79,8,-4,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1800,3,-7,6,71,32,8,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1800,1,-7,15,54,0,32,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1800,2,-7,15,54,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1800,3,-7,12,51,28,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1800,1,-7,10,33,7,28,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1800,2,-7,3,26,2,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1800,3,-7,1,24,13,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1800,1,-7,10,21,31,13,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
961,1,-7,10,3,0,31,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
900,1,-3,10,75,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,1,-3,10,60,8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
900,2,-3,2,52,4,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
900,1,-3,10,48,3,4,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
900,2,-3,7,45,6,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,3,-3,1,39,27,6,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,1,-3,10,22,3,27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
900,2,-3,7,19,-6,3,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
900,3,-3,13,25,10,-6,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,4,-3,3,15,10,10,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
900,1,0,10,87,-4,10,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
900,2,0,14,91,51,-4,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,1,0,10,50,7,51,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
900,2,0,3,43,0,7,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,3,0,3,43,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
900,4,0,2,42,51,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1062,1,0,1,1,60,51,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1062,1,0,10,3,0,60,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
900,1,7,10,57,24,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
900,1,7,10,43,4,24,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
900,2,7,6,39,-2,4,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
900,3,7,8,41,23,-2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
900,1,7,10,28,6,23,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,2,7,4,22,23,6,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
900,1,7,9,9,2,23,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
900,2,7,7,7,7,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
618,1,7,10,3,0,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
618,1,14,10,57,23,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
618,1,14,10,44,0,23,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
618,2,14,10,44,54,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
420,1,14,10,3,0,54,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
420,1,21,10,33,27,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
420,1,21,10,16,0,27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
420,2,21,9,15,3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
420,3,21,6,12,18,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
86,1,21,4,4,64,18,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
86,1,21,10,3,0,64,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
75,1,21,10,42,-2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
75,2,21,12,44,-2,-2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3600,1,0,10,70,4,-2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3600,2,0,6,66,-11,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3600,3,0,17,77,0,-11,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3600,4,0,17,77,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2671,1,-7,15,80,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2671,2,-7,15,80,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2671,3,-7,14,79,8,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2671,4,-7,11,76,0,8,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2421,1,-10,10,80,22,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2421,1,-10,10,68,2,22,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2421,2,-10,8,66,0,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2421,3,-10,8,66,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2421,4,-10,8,66,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2200,1,-10,10,94,7,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
